lat,lon,depth
35.160275,139.59937,31.627
35.160282,139.59938,31.658
35.160286,139.5994,31.71
35.160294,139.59941,31.897
35.160297,139.59941,31.887
35.160305,139.59943,31.658
35.160313,139.59944,31.783
35.160316,139.59946,31.856
35.16032,139.59947,31.606
35.160175,139.59982,30.472
35.16019,139.59981,30.107
35.1602,139.59981,30.42
35.16032,139.59952,31.45
35.16032,139.59955,31.45
35.16032,139.59956,31.377
35.160324,139.59949,31.741
35.160324,139.5995,31.71
35.160316,139.59961,31.19
35.160316,139.59962,31.221
35.16027,139.59976,30.732
35.160282,139.59975,31.034
35.16029,139.59973,30.961
35.160294,139.59972,30.846
35.1603,139.5997,31.023
35.160305,139.59969,31.034
35.16077,139.59937,32.522
35.16078,139.59935,32.803
35.160744,139.59949,32.116
35.16074,139.5996,31.741
35.16074,139.59961,31.627
35.16074,139.59962,31.679
35.16074,139.59966,31.5435
35.16074,139.59967,31.564
35.16074,139.5997,31.377
35.16074,139.59972,31.221
35.16095,139.5986,34.926
35.160965,139.5986,34.863
35.16098,139.5986,34.916
35.161087,139.59863,35.842
35.161118,139.59863,35.113
35.161133,139.59863,34.988
35.161148,139.59862,35.405
35.161167,139.59862,35.134
35.160892,139.59886,34.031
35.160892,139.59888,34.083
35.1609,139.59889,34.114
35.160915,139.59901,33.823
35.160915,139.59903,33.7395
35.160915,139.59904,33.833
35.160915,139.59906,33.76
35.160915,139.59908,33.708
35.16132,139.59862,35.644
35.16133,139.59862,35.769
35.161343,139.59862,35.935
35.161354,139.59863,35.842
35.161366,139.59863,35.863
35.161446,139.59865,36.039
35.161457,139.59866,36.019
35.161465,139.59866,35.915
35.161476,139.59866,35.956
35.161488,139.59866,36.081
35.1615,139.59868,36.06
35.16151,139.59868,35.998
35.16152,139.59868,35.998
35.16153,139.5987,36.123
35.16154,139.5987,36.216
35.161552,139.5987,36.144
35.161564,139.5987,36.206
35.16157,139.59871,36.216
35.160915,139.59914,33.594
35.160976,139.59944,32.2945
35.161114,139.59923,33.102
35.161118,139.59924,33.157
35.161125,139.59927,33.404
35.161148,139.59927,33.212
35.16115,139.59924,33.3625
35.16117,139.59929,33.075
